ax,ay,az,gx,gy,gz,label
-0.01123,-1.155273,-0.178833,322.021454,-23.681639,154.846191,junk
-0.003174,-1.180176,-0.226562,314.39209,-14.465331,147.216797,junk
0.038818,-1.223267,-0.320679,301.635742,-9.338379,144.53125,junk
0.078247,-1.155151,-0.416626,260.986328,4.089355,138.244629,junk
0.090454,-1.088013,-0.463867,228.149399,28.015135,127.197258,junk
0.081787,-0.990112,-0.547241,220.336899,45.654293,121.520988,junk
0.096436,-0.93689,-0.596069,219.360336,87.524406,112.42675,junk
0.142944,-0.87146,-0.723267,229.125961,118.22509,109.558098,junk
0.096436,-0.706177,-0.845947,236.877426,121.887199,107.971184,junk
0.04187,-0.582764,-0.885986,255.676254,114.624016,92.65136,junk
-0.00061,-0.425903,-0.894531,265.441895,109.619133,77.331543,junk
0.02063,-0.378906,-0.912842,290.466309,114.257805,40.222164,junk
0.060669,-0.424438,-0.936035,280.883789,124.26757,20.996092,junk
0.108154,-0.491699,-0.901123,257.93457,117.065422,23.559568,junk
0.056763,-0.411133,-0.851196,210.632309,92.65136,30.761717,junk
0.056641,-0.355347,-0.865356,170.471176,84.716789,19.775391,junk
0.03772,-0.227295,-0.939087,149.047852,86.425774,11.535644,junk
-0.036621,-0.197754,-0.972412,134.765625,91.430656,-6.408691,junk
-0.049683,-0.183716,-0.981079,141.296387,86.242668,-24.04785,junk
-0.015015,-0.156616,-0.981079,144.836426,84.228508,-30.761717,junk
-0.048096,-0.175049,-0.97644,127.014153,83.129875,-42.724606,junk
-0.068237,-0.157593,-0.975708,78.00293,76.477051,-53.527828,junk
-0.073486,-0.098633,-0.986084,52.001949,70.129395,-55.114742,junk
-0.109863,0.008179,-1.015747,15.99121,53.344723,-57.006832,junk
-0.136597,-0.001099,-1.005615,22.094725,35.461426,-67.687988,junk
-0.19519,-0.07605,-0.96814,24.16992,28.869627,-73.669434,junk
-0.268799,-0.08728,-0.946411,23.559568,22.338865,-85.20507,junk
-0.279785,-0.101318,-0.940552,31.188963,31.249998,-86.791985,junk
-0.268799,-0.11792,-0.95459,30.09033,37.475586,-81.420891,junk
-0.261108,-0.124268,-1.000244,16.357422,42.785641,-63.171383,junk
-0.278198,-0.09729,-1.031128,-5.859375,36.743164,-47.912594,junk
-0.320679,-0.044434,-1.055786,-12.20703,31.799314,-44.494625,junk
-0.346802,-0.035645,-1.051025,-19.65332,22.216795,-41.809078,junk
-0.359131,-0.020508,-1.050415,-25.573729,17.150879,-39.245605,junk
-0.360718,-0.01355,-1.052002,-28.19824,16.540527,-37.963867,junk
-0.349487,-0.036255,-1.087646,-35.339355,11.718749,-39.550781,junk
-0.346924,-0.038696,-1.089966,-38.208008,-4.760742,-46.264645,junk
-0.366699,-0.06311,-1.044312,-36.193848,-15.258788,-48.828121,junk
-0.375977,-0.052246,-1.002563,-36.560059,-29.724119,-51.757809,junk
-0.380371,-0.025635,-0.998413,-48.034664,-31.677244,-47.363277,junk
-0.406616,0.026245,-0.990967,-58.776852,-34.240723,-46.386715,junk
-0.439819,0.020508,-0.963379,-62.561031,-37.536621,-52.185055,junk
